tweet_id,text,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,display_text_range,favorite_count,lang,retweet_count,day_of_week,month,day,hr,year
814986499976527872,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,0.999828,True,boxer,6.78061e-05,True,americanstaffordshireterrier,3.42436e-05,True,93,8485,en,1505,Sat,Dec,31,0,2016
814638523311648768,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,None,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,goldenretriever,0.650814,True,kuvasz,0.053281,True,cockerspaniel,0.035439599999999995,True,86,12511,en,3130,Fri,Dec,30,1,2016
814530161257443328,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Alf,None,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniaturepoodle,0.626913,True,toypoodle,0.26558200000000004,True,soft-coatedwheatenterrier,0.0416142,True,112,9629,en,2156,Thu,Dec,29,17,2016
814153002265309185,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,None,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,goldenretriever,0.490068,True,labradorretriever,0.291956,True,chow,0.07247469999999999,True,109,32000,en,10080,Wed,Dec,28,16,2016
813910438903693312,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,siberianhusky,0.6993550000000001,True,eskimodog,0.256433,True,norwegianelkhound,0.0131888,True,93,10342,en,2194,Wed,Dec,28,0,2016
813812741911748608,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Gary,None,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,frenchbulldog,0.709146,True,bostonbull,0.247621,True,boxer,0.0188551,True,139,40402,en,16267,Tue,Dec,27,18,2016
813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,None,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,0.501159,True,siberianhusky,0.228792,True,eskimodog,0.200388,True,66,9300,en,2060,Tue,Dec,27,17,2016
813217897535406080,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,None,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,samoyed,0.905972,True,pomeranian,0.048038300000000006,True,westhighlandwhiteterrier,0.0356671,True,68,20783,en,8476,Mon,Dec,26,3,2016
813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,None,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cockerspaniel,0.701852,True,goldenretriever,0.120345,True,labradorretriever,0.0363202,True,112,10192,en,2090,Mon,Dec,26,2,2016
813187593374461952,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,None,None,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,goldenretriever,0.888181,True,labradorretriever,0.0423119,True,saluki,0.00970173,True,107,22085,en,5096,Mon,Dec,26,1,2016
813142292504645637,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,None,None,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,0.848735,True,ibizanhound,0.0446025,True,italiangreyhound,0.0186108,True,84,9361,en,2728,Sun,Dec,25,22,2016
813127251579564032,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,None,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,norwegianelkhound,0.432416,True,whippet,0.374223,True,siberianhusky,0.032462599999999994,True,89,13242,en,3652,Sun,Dec,25,21,2016
813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,greatdane,0.128056,True,bostonbull,0.117003,True,kelpie,0.08696430000000001,True,74,11694,en,4207,Sun,Dec,25,19,2016
813081950185472002,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,None,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,doberman,0.909951,True,kelpie,0.0426494,True,miniaturepinscher,0.0230041,True,112,10989,en,3220,Sun,Dec,25,18,2016
813066809284972545,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,None,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toyterrier,0.7764,True,pembroke,0.115034,True,basenji,0.048873,True,115,8865,en,2276,Sun,Dec,25,17,2016
813051746834595840,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,None,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,goldenretriever,0.914804,True,labradorretriever,0.08355,True,kuvasz,0.000453224,True,90,23337,en,8503,Sun,Dec,25,16,2016
812781120811126785,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,None,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bullmastiff,0.989316,True,boxer,0.00704296,True,frenchbulldog,0.00173961,True,101,8380,en,2191,Sat,Dec,24,22,2016
812709060537683968,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,None,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,irishsetter,0.326873,True,goldenretriever,0.18261,True,leonberg,0.156912,True,94,7373,en,1665,Sat,Dec,24,17,2016
812372279581671427,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,None,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,goldenretriever,0.7848729999999999,True,cockerspaniel,0.08778810000000001,True,labradorretriever,0.0832747,True,103,15224,en,4252,Fri,Dec,23,19,2016
811744202451197953,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,None,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,pekinese,0.386082,True,labradorretriever,0.202862,True,goldenretriever,0.170487,True,41,8429,en,1884,Thu,Dec,22,1,2016
811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,None,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle,0.39628,True,pembroke,0.049561900000000006,True,wire-hairedfoxterrier,0.046349199999999986,True,103,14265,en,3650,Wed,Dec,21,17,2016
811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,pembroke,0.804177,True,cardigan,0.18989,True,beagle,0.00196475,True,112,23302,en,7444,Wed,Dec,21,1,2016
810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24,7,Sam,None,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,goldenretriever,0.8713420000000001,True,tibetanmastiff,0.0367077,True,labradorretriever,0.025823200000000004,True,143,5927,en,1655,Mon,Dec,19,23,2016
810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Hunter,None,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coatedretriever,0.8208040000000001,True,labradorretriever,0.08231820000000001,True,curly-coatedretriever,0.0674605,True,127,10093,en,2090,Mon,Dec,19,17,2016
810657578271330305,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Pavlov,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute,0.753521,True,siberianhusky,0.166151,True,eskimodog,0.0698108,True,100,12192,en,3057,Mon,Dec,19,1,2016
810284430598270976,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,10,Phil,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,0.620768,True,eskimodog,0.158395,True,tibetanmastiff,0.028961700000000007,True,79,39640,en,13369,Sun,Dec,18,0,2016
810254108431155201,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Gus,None,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,staffordshirebullterrier,0.292556,True,americanstaffordshireterrier,0.261233,True,borderterrier,0.0623754,True,118,16380,en,3901,Sat,Dec,17,22,2016
809920764300447744,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,10,None,None,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,norwichterrier,0.397163,True,toypoodle,0.27454,True,miniaturepoodle,0.134667,True,116,17250,en,4521,Sat,Dec,17,0,2016
809448704142938112,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,None,None,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,greaterswissmountaindog,0.375415,True,cardigan,0.13431700000000002,True,englishspringer,0.0736971,True,41,7727,en,1696,Thu,Dec,15,17,2016
809220051211603969,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,pomeranian,0.8195110000000001,True,samoyed,0.141241,True,pembroke,0.013455200000000002,True,126,22246,en,6554,Thu,Dec,15,2,2016
809084759137812480,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,labradorretriever,0.011761,True,136,14685,en,4046,Wed,Dec,14,17,2016
808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,rottweiler,0.36953,True,miniaturepinscher,0.194867,True,kelpie,0.160104,True,116,11271,en,3536,Wed,Dec,14,0,2016
808501579447930884,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,airedale,0.4542390000000001,True,cockerspaniel,0.219323,True,irishterrier,0.093193,True,105,12595,en,3007,Tue,Dec,13,2,2016
808106460588765185,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,"doggo,pupper",https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,goldenretriever,0.426183,True,labradorretriever,0.257447,True,greatpyrenees,0.12648199999999998,True,120,9701,en,2525,Mon,Dec,12,0,2016
808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,labradorretriever,0.730959,True,staffordshirebullterrier,0.130726,True,americanstaffordshireterrier,0.028852600000000006,True,105,14015,en,4098,Sun,Dec,11,17,2016
807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,goldenretriever,0.873233,True,cockerspaniel,0.0336933,True,chow,0.0204084,True,137,16236,en,4288,Sat,Dec,10,16,2016
807106840509214720,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13,10,Stephan,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,chihuahua,0.50537,True,pomeranian,0.120358,True,toyterrier,0.0770081,True,61,107015,en,56625,Fri,Dec,09,6,2016
807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,goldenretriever,0.610807,True,irishsetter,0.213642,True,welshspringerspaniel,0.0318866,True,123,14514,en,4418,Thu,Dec,08,23,2016
806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,0.938617,True,brittanyspaniel,0.0367389,True,chesapeakebayretriever,0.00397149,True,99,11363,en,2752,Wed,Dec,07,16,2016
805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,norwegianelkhound,0.657967,True,keeshond,0.31913600000000003,True,leonberg,0.00794674,True,125,9178,en,2209,Tue,Dec,06,0,2016
805826884734976000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,siberianhusky,0.248926,True,americanstaffordshireterrier,0.0983133,True,eskimodog,0.0801885,True,54,7335,en,2132,Mon,Dec,05,17,2016
805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,0.643147,True,germanshepherd,0.186642,True,borderterrier,0.109345,True,138,6368,en,1905,Sun,Dec,04,21,2016
805207613751304193,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,pembroke,0.244705,True,rhodesianridgeback,0.180461,True,cardigan,0.0946637,True,55,8680,en,1972,Sun,Dec,04,0,2016
804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,tibetanmastiff,0.91579,True,germanshepherd,0.0624797,True,leonberg,0.00829749,True,97,15326,en,4480,Fri,Dec,02,17,2016
803773340896923648,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniaturepinscher,0.817066,True,redbone,0.0597065,True,irishterrier,0.0341952,True,106,11203,en,3220,Wed,Nov,30,1,2016
803638050916102144,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,labradorretriever,0.372776,True,goldenretriever,0.343666,True,greatpyrenees,0.0672423,True,32,12270,en,4828,Tue,Nov,29,16,2016
803276597545603072,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,10,Winston,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,pembroke,0.457086,True,chow,0.30780100000000005,True,goldenretriever,0.0499882,True,110,11207,en,2887,Mon,Nov,28,16,2016
802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,0.944032,True,goldenretriever,0.0172398,True,pomeranian,0.0120848,True,74,10085,en,2336,Sun,Nov,27,19,2016
802572683846291456,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,goldenretriever,0.610171,True,labradorretriever,0.173252,True,cockerspaniel,0.163257,True,107,9959,en,2926,Sat,Nov,26,18,2016
802265048156610565,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,"doggo,pupper",https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,labradorretriever,0.8971620000000001,True,beagle,0.016894799999999998,True,rhodesianridgeback,0.0120606,True,45,7039,en,1573,Fri,Nov,25,21,2016
802239329049477120,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,eskimodog,0.482498,True,siberianhusky,0.335774,True,malamute,0.134589,True,132,10132,en,3040,Fri,Nov,25,19,2016
801958328846974976,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,staffordshirebullterrier,0.327887,True,americanstaffordshireterrier,0.271916,True,labradorretriever,0.247619,True,103,8608,en,1992,Fri,Nov,25,1,2016
801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,pembroke,0.550506,True,cardigan,0.306612,True,shetlandsheepdog,0.054229999999999993,True,84,9141,en,2391,Wed,Nov,23,21,2016
801167903437357056,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cockerspaniel,0.74022,True,dandiedinmont,0.061604499999999986,True,englishsetter,0.0413314,True,56,27386,en,6961,Tue,Nov,22,20,2016
801115127852503040,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,"doggo,pupper",https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,True,englishsetter,0.0946019,True,bluetick,0.0219534,True,120,8992,en,2429,Tue,Nov,22,17,2016
800751577355128832,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cockerspaniel,0.771984,True,miniaturepoodle,0.07665280000000001,True,toypoodle,0.0396183,True,96,11701,en,3214,Mon,Nov,21,17,2016
800513324630806528,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,pembroke,0.8289040000000001,True,cardigan,0.167373,True,chihuahua,0.0007659339999999999,True,78,14685,en,3495,Mon,Nov,21,1,2016
800388270626521089,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,goldenretriever,0.35986,True,pembroke,0.194207,True,collie,0.154603,True,99,12456,en,3265,Sun,Nov,20,17,2016
800141422401830912,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,goldenretriever,0.938048,True,kuvasz,0.0251195,True,labradorretriever,0.0229773,True,96,17092,en,2980,Sun,Nov,20,0,2016
799757965289017345,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,bordercollie,0.442534,True,collie,0.288684,True,shetlandsheepdog,0.196399,True,106,9390,en,2506,Fri,Nov,18,23,2016
799422933579902976,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniaturepinscher,0.58363,True,redbone,0.276095,True,toyterrier,0.0185501,True,136,8965,en,2213,Fri,Nov,18,1,2016
799297110730567681,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,0.985028,True,siberianhusky,0.00583442,True,eskimodog,0.00544281,True,91,11065,en,3227,Thu,Nov,17,17,2016
799063482566066176,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,norfolkterrier,0.334436,True,norwichterrier,0.231573,True,australianterrier,0.21420300000000006,True,84,9058,en,2863,Thu,Nov,17,1,2016
798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,siberianhusky,0.703224,True,eskimodog,0.22935100000000005,True,malamute,0.0443508,True,59,14712,en,5203,Wed,Nov,16,17,2016
798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,westhighlandwhiteterrier,0.539463,True,cairn,0.184897,True,norfolkterrier,0.163024,True,122,8246,en,1663,Wed,Nov,16,16,2016
798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,pekinese,0.524583,True,shih-tzu,0.102931,True,pomeranian,0.0978931,True,106,11548,en,2954,Mon,Nov,14,17,2016
797971864723324932,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,americanstaffordshireterrier,0.489845,True,chihuahua,0.30576,True,staffordshirebullterrier,0.0727991,True,89,13018,en,3652,Mon,Nov,14,1,2016
797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,pembroke,0.954089,True,cardigan,0.033643900000000004,True,papillon,0.00973566,True,109,16198,en,5656,Sat,Nov,12,21,2016
797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,0.767005,True,bordercollie,0.100844,True,kelpie,0.0483681,True,89,22328,en,7726,Sat,Nov,12,0,2016
796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,cardigan,0.8391290000000001,True,bostonbull,0.0806985,True,pembroke,0.034505,True,88,8564,en,2198,Fri,Nov,11,0,2016
796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,americanstaffordshireterrier,0.463996,True,staffordshirebullterrier,0.155566,True,weimaraner,0.137587,True,111,13256,en,3562,Thu,Nov,10,17,2016
796116448414461957,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,10,None,None,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,cardigan,0.700182,True,pembroke,0.260738,True,papillon,0.0171099,True,96,10139,en,2813,Tue,Nov,08,22,2016
795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,goldenretriever,0.193082,True,chesapeakebayretriever,0.157927,True,soft-coatedwheatenterrier,0.124684,True,54,55683,en,27728,Mon,Nov,07,3,2016
794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,samoyed,0.988307,True,malamute,0.00490635,True,greatpyrenees,0.00290129,True,126,10686,en,3088,Fri,Nov,04,0,2016
793962221541933056,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,labradorretriever,0.8616510000000001,True,goldenretriever,0.0444618,True,staffordshirebullterrier,0.016496700000000003,True,101,18910,en,5711,Wed,Nov,02,23,2016
793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,10,Clark,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,oldenglishsheepdog,0.7652770000000001,True,bedlingtonterrier,0.112753,True,kerryblueterrier,0.0476617,True,71,10295,en,2187,Wed,Nov,02,16,2016
